id_familia,bairro,regiao,bolsa_familia,bpc_loas,auxilio_gas,id_jovem,carteira_idoso
FAM00402,Tindiquera,Urbana,Sim,Não,Não,Não,Sim
FAM00403,Boqueirão,Urbana,Sim,Não,Não,Não,Não
FAM00404,Zona Rural Sul,Rural,Sim,Sim,Sim,Não,Não
FAM00405,Dist. Industrial Sul,Industrial,Sim,Não,Não,Não,Não
FAM00406,Costeira,Urbana,Não,Não,Não,Não,Não
FAM00407,Campina da Barra,Urbana,Não,Não,Sim,Não,Não
FAM00408,Passaúna,Urbana,Sim,Não,Não,Sim,Não
FAM00409,Chapada,Urbana,Sim,Não,Sim,Não,Não
FAM00410,Fazenda Velha,Urbana,Não,Não,Não,Não,Não
FAM00411,Zona Rural Norte,Rural,Não,Sim,Não,Não,Não
FAM00412,Dist. Industrial Norte,Industrial,Não,Não,Sim,Não,Não
FAM00413,Carvalho,Urbana,Sim,Não,Não,Não,Não
FAM00414,Tindiquera,Urbana,Não,Não,Não,Não,Não
FAM00415,Costeira,Urbana,Não,Não,Sim,Sim,Sim
FAM00416,Centro,Urbana,Não,Não,Não,Não,Sim
FAM00417,Tindiquera,Urbana,Não,Não,Não,Não,Não
FAM00418,Boqueirão,Urbana,Não,Não,Sim,Sim,Não
FAM00419,Zona Rural Norte,Rural,Não,Não,Não,Não,Não
FAM00420,Centro,Urbana,Não,Não,Sim,Não,Não
FAM00421,Thomaz Coelho,Urbana,Não,Não,Sim,Não,Não
FAM00422,Chapada,Urbana,Não,Não,Sim,Não,Não
FAM00423,Costeira,Urbana,Não,Não,Não,Não,Não
FAM00424,Dist. Industrial Norte,Industrial,Não,Não,Não,Não,Não
FAM00425,Boqueirão,Urbana,Sim,Não,Não,Não,Não
FAM00426,Tindiquera,Urbana,Sim,Não,Não,Não,Não
FAM00427,Carvalho,Urbana,Não,Não,Não,Não,Não
FAM00428,Centro,Urbana,Não,Não,Sim,Não,Não
FAM00429,Dist. Industrial Norte,Industrial,Sim,Não,Sim,Não,Não
FAM00430,Dist. Industrial Sul,Industrial,Sim,Não,Não,Não,Não
FAM00431,Campina da Barra,Urbana,Não,Não,Não,Não,Não
FAM00432,Thomaz Coelho,Urbana,Não,Não,Não,Não,Não
FAM00433,Costeira,Urbana,Não,Não,Sim,Não,Não
FAM00434,Zona Rural Leste,Rural,Não,Não,Não,Não,Não
FAM00435,Passaúna,Urbana,Sim,Não,Não,Não,Não
FAM00436,Centro,Urbana,Sim,Não,Sim,Não,Não
FAM00437,Tindiquera,Urbana,Não,Sim,Não,Não,Não
FAM00438,Zona Rural Norte,Rural,Não,Não,Sim,Não,Não
FAM00439,Cachoeira,Urbana,Não,Não,Não,Não,Não
FAM00440,Dist. Industrial Sul,Industrial,Sim,Não,Não,Não,Não
FAM00441,Carvalho,Urbana,Sim,Não,Sim,Não,Não
FAM00442,Zona Rural Leste,Rural,Não,Não,Não,Não,Não
FAM00443,Estação,Urbana,Sim,Não,Sim,Não,Não
FAM00444,Zona Rural Leste,Rural,Não,Não,Sim,Não,Não
FAM00445,Zona Rural Sul,Rural,Sim,Não,Não,Sim,Não
FAM00446,Estação,Urbana,Não,Não,Sim,Não,Não
FAM00447,Dist. Industrial Norte,Industrial,Não,Não,Não,Não,Não
FAM00448,Boqueirão,Urbana,Não,Não,Não,Sim,Não
FAM00449,Zona Rural Norte,Rural,Sim,Não,Não,Não,Não
FAM00450,São Luís,Urbana,Não,Não,Sim,Não,Não
FAM00451,Zona Rural Sul,Rural,Não,Não,Sim,Não,Não
FAM00452,Dist. Industrial Norte,Industrial,Não,Não,Não,Não,Não
FAM00453,Boqueirão,Urbana,Sim,Não,Não,Não,Não
FAM00454,Tindiquera,Urbana,Não,Não,Sim,Não,Não
FAM00455,Tindiquera,Urbana,Não,Não,Não,Não,Não
FAM00456,Chapada,Urbana,Sim,Não,Sim,Não,Não
FAM00457,Dist. Industrial Sul,Industrial,Não,Não,Não,Não,Não
FAM00458,Passaúna,Urbana,Sim,Não,Sim,Não,Não
FAM00459,Chapada,Urbana,Não,Não,Não,Sim,Não
FAM00460,Iguaçu,Urbana,Não,Não,Sim,Não,Não
FAM00461,Centro,Urbana,Não,Não,Sim,Não,Não
FAM00462,Iguaçu,Urbana,Não,Não,Não,Não,Não
FAM00463,Iguaçu,Urbana,Não,Não,Sim,Não,Não
FAM00464,Iguaçu,Urbana,Não,Não,Não,Não,Não
FAM00465,Passaúna,Urbana,Não,Não,Sim,Não,Não
FAM00466,Campina da Barra,Urbana,Não,Não,Sim,Sim,Não
FAM00467,Tindiquera,Urbana,Sim,Não,Sim,Não,Não
FAM00468,Dist. Industrial Norte,Industrial,Sim,Não,Sim,Não,Não
FAM00469,Dist. Industrial Norte,Industrial,Não,Não,Não,Sim,Não
FAM00470,Centro,Urbana,Não,Não,Sim,Não,Não
FAM00471,Thomaz Coelho,Urbana,Não,Não,Não,Não,Sim
FAM00472,Passaúna,Urbana,Não,Não,Sim,Não,Não
FAM00473,Thomaz Coelho,Urbana,Não,Não,Não,Sim,Não
FAM00474,Costeira,Urbana,Sim,Não,Sim,Não,Sim
FAM00475,Thomaz Coelho,Urbana,Não,Não,Não,Não,Não
FAM00476,Zona Rural Sul,Rural,Sim,Não,Não,Não,Não
FAM00477,Estação,Urbana,Não,Sim,Sim,Não,Não
FAM00478,Dist. Industrial Norte,Industrial,Não,Não,Não,Não,Não
FAM00479,Zona Rural Norte,Rural,Não,Não,Sim,Sim,Não
FAM00480,Dist. Industrial Sul,Industrial,Não,Não,Não,Não,Não
FAM00481,Fazenda Velha,Urbana,Não,Não,Não,Não,Sim
FAM00482,Centro,Urbana,Sim,Não,Não,Não,Não
FAM00483,Fazenda Velha,Urbana,Não,Não,Não,Não,Não
FAM00484,Dist. Industrial Norte,Industrial,Não,Não,Não,Não,Não
FAM00485,Zona Rural Norte,Rural,Sim,Não,Sim,Não,Não
FAM00486,Zona Rural Leste,Rural,Sim,Não,Sim,Não,Não
FAM00487,Thomaz Coelho,Urbana,Sim,Não,Não,Não,Não
FAM00488,Dist. Industrial Norte,Industrial,Não,Não,Não,Não,Não
FAM00489,São Luís,Urbana,Sim,Não,Não,Não,Não
FAM00490,Estação,Urbana,Não,Não,Não,Não,Sim
FAM00491,Tindiquera,Urbana,Não,Não,Não,Não,Não
FAM00492,Tindiquera,Urbana,Sim,Não,Não,Não,Não
FAM00493,Cachoeira,Urbana,Não,Não,Sim,Não,Não
FAM00494,Centro,Urbana,Sim,Não,Não,Não,Não
FAM00495,Fazenda Velha,Urbana,Sim,Sim,Sim,Não,Não
FAM00496,Carvalho,Urbana,Sim,Não,Não,Não,Não
FAM00497,Thomaz Coelho,Urbana,Não,Não,Sim,Não,Não
FAM00498,Costeira,Urbana,Sim,Não,Sim,Não,Não
FAM00499,Cachoeira,Urbana,Sim,Não,Não,Não,Não
FAM00500,Campina da Barra,Urbana,Sim,Não,Não,Não,Não
FAM00501,Chapada,Urbana,Não,Não,Não,Sim,Não
FAM00502,Centro,Urbana,Não,Não,Não,Não,Não
FAM00503,Thomaz Coelho,Urbana,Sim,Não,Sim,Não,Não
FAM00504,São Luís,Urbana,Não,Sim,Não,Não,Não
FAM00505,Centro,Urbana,Não,Não,Não,Não,Não
FAM00506,Chapada,Urbana,Não,Não,Não,Não,Não
FAM00507,Campina da Barra,Urbana,Sim,Não,Sim,Sim,Sim
FAM00508,Cachoeira,Urbana,Não,Não,Não,Não,Não
FAM00509,Centro,Urbana,Sim,Não,Não,Não,Não
FAM00510,Fazenda Velha,Urbana,Não,Não,Não,Sim,Não
FAM00511,Tindiquera,Urbana,Sim,Não,Não,Não,Não
FAM00512,Iguaçu,Urbana,Sim,Não,Não,Não,Não
FAM00513,Dist. Industrial Sul,Industrial,Não,Sim,Não,Não,Não
FAM00514,Fazenda Velha,Urbana,Não,Não,Não,Não,Não
FAM00515,Dist. Industrial Norte,Industrial,Sim,Não,Sim,Não,Não
FAM00516,Zona Rural Norte,Rural,Não,Não,Sim,Sim,Não
FAM00517,Tindiquera,Urbana,Sim,Não,Sim,Não,Não
FAM00518,Campina da Barra,Urbana,Sim,Não,Sim,Sim,Não
FAM00519,Centro,Urbana,Não,Não,Não,Não,Não
FAM00520,Passaúna,Urbana,Sim,Não,Não,Não,Não
FAM00521,Zona Rural Leste,Rural,Sim,Não,Sim,Não,Não
FAM00522,Fazenda Velha,Urbana,Não,Não,Não,Não,Não
FAM00523,Chapada,Urbana,Sim,Não,Não,Não,Não
FAM00524,Dist. Industrial Sul,Industrial,Não,Não,Sim,Não,Não
FAM00525,Chapada,Urbana,Sim,Não,Não,Não,Não
FAM00526,Dist. Industrial Norte,Industrial,Não,Não,Sim,Não,Não
FAM00527,Zona Rural Leste,Rural,Sim,Não,Não,Não,Não
FAM00528,Costeira,Urbana,Sim,Não,Não,Não,Não
FAM00529,Centro,Urbana,Sim,Não,Sim,Não,Não
FAM00530,Costeira,Urbana,Não,Não,Não,Não,Não
FAM00531,Campina da Barra,Urbana,Não,Não,Sim,Não,Não
FAM00532,Carvalho,Urbana,Sim,Não,Sim,Sim,Não
FAM00533,São Luís,Urbana,Não,Não,Não,Não,Sim
FAM00534,Tindiquera,Urbana,Sim,Não,Sim,Não,Não
FAM00535,Dist. Industrial Norte,Industrial,Não,Não,Não,Não,Não
FAM00536,Dist. Industrial Sul,Industrial,Sim,Não,Sim,Não,Não
FAM00537,Costeira,Urbana,Não,Não,Não,Não,Não
FAM00538,Estação,Urbana,Não,Não,Não,Não,Não
FAM00539,Dist. Industrial Norte,Industrial,Não,Não,Não,Não,Não
FAM00540,Campina da Barra,Urbana,Sim,Não,Não,Não,Não
FAM00541,Zona Rural Norte,Rural,Sim,Não,Sim,Sim,Não
FAM00542,Zona Rural Leste,Rural,Não,Não,Sim,Não,Não
FAM00543,Campina da Barra,Urbana,Não,Não,Não,Sim,Não
FAM00544,Centro,Urbana,Não,Não,Não,Não,Não
FAM00545,Iguaçu,Urbana,Não,Não,Não,Não,Não
FAM00546,Carvalho,Urbana,Não,Não,Sim,Não,Não
FAM00547,Zona Rural Leste,Rural,Sim,Não,Não,Não,Sim
FAM00548,Thomaz Coelho,Urbana,Não,Não,Sim,Sim,Não
FAM00549,Dist. Industrial Norte,Industrial,Sim,Não,Não,Não,Não
FAM00550,Centro,Urbana,Sim,Não,Não,Sim,Não
FAM00551,Dist. Industrial Norte,Industrial,Sim,Não,Sim,Não,Sim
FAM00552,Chapada,Urbana,Não,Não,Sim,Não,Não
FAM00553,Campina da Barra,Urbana,Não,Não,Não,Não,Não
FAM00554,Dist. Industrial Sul,Industrial,Não,Não,Não,Não,Não
FAM00555,Zona Rural Norte,Rural,Não,Não,Sim,Não,Não
FAM00556,Estação,Urbana,Não,Não,Não,Não,Sim
FAM00557,Campina da Barra,Urbana,Sim,Não,Sim,Não,Não
FAM00558,Zona Rural Leste,Rural,Sim,Não,Sim,Sim,Não
FAM00559,Dist. Industrial Sul,Industrial,Não,Não,Não,Não,Não
FAM00560,Fazenda Velha,Urbana,Sim,Não,Não,Não,Não
FAM00561,Cachoeira,Urbana,Sim,Não,Sim,Não,Não
FAM00562,Fazenda Velha,Urbana,Não,Sim,Sim,Não,Não
FAM00563,Boqueirão,Urbana,Não,Não,Não,Não,Não
FAM00564,Fazenda Velha,Urbana,Não,Não,Não,Não,Não
FAM00565,Zona Rural Norte,Rural,Não,Não,Não,Sim,Sim
FAM00566,Zona Rural Norte,Rural,Sim,Não,Não,Sim,Não
FAM00567,Campina da Barra,Urbana,Não,Não,Sim,Não,Não
FAM00568,Zona Rural Leste,Rural,Sim,Não,Não,Não,Não
FAM00569,Chapada,Urbana,Sim,Não,Sim,Não,Não
FAM00570,Zona Rural Norte,Rural,Não,Não,Sim,Não,Não
FAM00571,Dist. Industrial Norte,Industrial,Não,Não,Sim,Não,Não
FAM00572,Cachoeira,Urbana,Não,Não,Não,Não,Não
FAM00573,Dist. Industrial Norte,Industrial,Sim,Não,Sim,Sim,Não
FAM00574,Zona Rural Leste,Rural,Sim,Não,Sim,Não,Não
FAM00575,Iguaçu,Urbana,Sim,Não,Não,Não,Não
FAM00576,Dist. Industrial Sul,Industrial,Não,Não,Não,Sim,Não
FAM00577,Passaúna,Urbana,Não,Não,Não,Não,Não
FAM00578,Boqueirão,Urbana,Não,Não,Sim,Não,Não
FAM00579,Cachoeira,Urbana,Não,Não,Não,Não,Não
FAM00580,Dist. Industrial Norte,Industrial,Sim,Não,Não,Não,Não
FAM00581,Iguaçu,Urbana,Sim,Não,Sim,Não,Não
FAM00582,Zona Rural Norte,Rural,Não,Não,Sim,Não,Não
FAM00583,Zona Rural Norte,Rural,Não,Não,Sim,Não,Não
FAM00584,Campina da Barra,Urbana,Sim,Não,Sim,Não,Não
FAM00585,Zona Rural Norte,Rural,Sim,Não,Não,Não,Não
FAM00586,Tindiquera,Urbana,Sim,Não,Sim,Não,Não
FAM00587,Cachoeira,Urbana,Sim,Não,Sim,Não,Sim
FAM00588,Estação,Urbana,Sim,Não,Não,Não,Não
FAM00589,Fazenda Velha,Urbana,Sim,Não,Sim,Não,Não
FAM00590,Centro,Urbana,Sim,Não,Não,Não,Não
FAM00591,Zona Rural Norte,Rural,Não,Não,Não,Não,Não
FAM00592,Costeira,Urbana,Não,Não,Não,Não,Não
FAM00593,Tindiquera,Urbana,Não,Não,Não,Não,Não
FAM00594,Dist. Industrial Sul,Industrial,Sim,Não,Sim,Não,Não
FAM00595,Fazenda Velha,Urbana,Não,Não,Não,Não,Não
FAM00596,Zona Rural Norte,Rural,Não,Não,Não,Sim,Não
FAM00597,Dist. Industrial Norte,Industrial,Não,Não,Não,Não,Não
FAM00598,Iguaçu,Urbana,Sim,Não,Não,Não,Não
FAM00599,Centro,Urbana,Não,Não,Não,Não,Não
FAM00600,Zona Rural Leste,Rural,Sim,Não,Não,Não,Não
FAM00601,Campina da Barra,Urbana,Não,Não,Não,Não,Não
FAM00602,Dist. Industrial Norte,Industrial,Sim,Não,Não,Não,Não
FAM00603,Boqueirão,Urbana,Não,Não,Não,Não,Não
FAM00604,Dist. Industrial Sul,Industrial,Não,Não,Não,Não,Não
FAM00605,Dist. Industrial Norte,Industrial,Não,Não,Não,Não,Não
FAM00606,Chapada,Urbana,Sim,Sim,Não,Sim,Não
FAM00607,Boqueirão,Urbana,Sim,Sim,Sim,Não,Sim
FAM00608,Dist. Industrial Sul,Industrial,Não,Não,Não,Não,Não
FAM00609,Campina da Barra,Urbana,Sim,Não,Sim,Sim,Não
FAM00610,Tindiquera,Urbana,Não,Não,Não,Não,Não
FAM00611,Dist. Industrial Norte,Industrial,Não,Sim,Sim,Não,Não
FAM00612,Iguaçu,Urbana,Não,Não,Sim,Não,Não
FAM00613,São Luís,Urbana,Sim,Não,Sim,Sim,Não
FAM00614,Boqueirão,Urbana,Não,Não,Sim,Não,Não
FAM00615,Passaúna,Urbana,Sim,Não,Sim,Não,Não
FAM00616,Thomaz Coelho,Urbana,Não,Não,Não,Sim,Não
FAM00617,Dist. Industrial Norte,Industrial,Não,Não,Não,Não,Sim
FAM00618,Fazenda Velha,Urbana,Sim,Não,Sim,Não,Não
FAM00619,Dist. Industrial Norte,Industrial,Sim,Sim,Não,Não,Não
FAM00620,Iguaçu,Urbana,Não,Não,Não,Não,Não
FAM00621,Tindiquera,Urbana,Não,Não,Sim,Não,Não
FAM00622,Campina da Barra,Urbana,Sim,Não,Sim,Não,Não
FAM00623,Costeira,Urbana,Sim,Não,Sim,Não,Não
FAM00624,Campina da Barra,Urbana,Sim,Não,Sim,Não,Não
FAM00625,Passaúna,Urbana,Não,Não,Não,Não,Sim
FAM00626,Dist. Industrial Sul,Industrial,Sim,Não,Sim,Não,Não
FAM00627,Costeira,Urbana,Não,Não,Não,Não,Não
FAM00628,Tindiquera,Urbana,Sim,Não,Sim,Não,Não
FAM00629,Boqueirão,Urbana,Sim,Não,Sim,Não,Não
FAM00630,Dist. Industrial Norte,Industrial,Não,Não,Não,Não,Sim
FAM00631,Zona Rural Leste,Rural,Sim,Não,Não,Não,Não
FAM00632,Passaúna,Urbana,Sim,Não,Não,Não,Não
FAM00633,Iguaçu,Urbana,Não,Não,Sim,Não,Não
FAM00634,Campina da Barra,Urbana,Sim,Não,Não,Não,Não
FAM00635,Costeira,Urbana,Sim,Não,Sim,Sim,Não
FAM00636,Tindiquera,Urbana,Não,Não,Não,Sim,Sim
FAM00637,Costeira,Urbana,Sim,Não,Sim,Não,Não
FAM00638,Centro,Urbana,Não,Não,Não,Não,Não
FAM00639,Passaúna,Urbana,Não,Não,Sim,Não,Não
FAM00640,Iguaçu,Urbana,Não,Não,Não,Não,Não
FAM00641,Zona Rural Leste,Rural,Sim,Não,Não,Não,Não
FAM00642,São Luís,Urbana,Sim,Não,Sim,Não,Não
FAM00643,Dist. Industrial Norte,Industrial,Sim,Não,Não,Não,Não
FAM00644,Campina da Barra,Urbana,Não,Não,Não,Não,Não
FAM00645,Zona Rural Norte,Rural,Não,Não,Não,Não,Não
FAM00646,Boqueirão,Urbana,Não,Não,Não,Não,Não
FAM00647,Zona Rural Norte,Rural,Não,Não,Não,Não,Não
FAM00648,São Luís,Urbana,Sim,Não,Sim,Não,Não
FAM00649,Cachoeira,Urbana,Não,Não,Sim,Não,Não
FAM00650,Cachoeira,Urbana,Não,Não,Não,Não,Não
FAM00651,Costeira,Urbana,Não,Não,Não,Não,Não
FAM00652,Centro,Urbana,Sim,Não,Não,Não,Não
FAM00653,Zona Rural Sul,Rural,Sim,Sim,Não,Não,Não
FAM00654,Boqueirão,Urbana,Sim,Não,Sim,Não,Não
FAM00655,Zona Rural Norte,Rural,Sim,Não,Sim,Não,Não
FAM00656,Thomaz Coelho,Urbana,Não,Não,Sim,Não,Não
FAM00657,Centro,Urbana,Não,Não,Não,Não,Não
FAM00658,Chapada,Urbana,Sim,Não,Não,Sim,Não
FAM00659,Centro,Urbana,Não,Não,Não,Não,Não
FAM00660,Costeira,Urbana,Sim,Não,Sim,Não,Não
FAM00661,São Luís,Urbana,Não,Não,Não,Não,Não
FAM00662,Iguaçu,Urbana,Sim,Não,Sim,Não,Não
FAM00663,Zona Rural Leste,Rural,Sim,Não,Sim,Não,Não
FAM00664,Campina da Barra,Urbana,Sim,Não,Não,Sim,Não
FAM00665,Dist. Industrial Sul,Industrial,Não,Não,Não,Não,Não
FAM00666,Estação,Urbana,Sim,Não,Não,Não,Não
FAM00667,Dist. Industrial Sul,Industrial,Não,Não,Sim,Não,Não
FAM00668,Tindiquera,Urbana,Sim,Não,Não,Não,Não
FAM00669,Passaúna,Urbana,Não,Não,Sim,Não,Não
FAM00670,Cachoeira,Urbana,Não,Não,Não,Não,Não
FAM00671,Cachoeira,Urbana,Não,Não,Não,Não,Não
FAM00672,Zona Rural Norte,Rural,Não,Não,Não,Não,Não
FAM00673,Zona Rural Leste,Rural,Sim,Não,Sim,Não,Não
FAM00674,Iguaçu,Urbana,Não,Não,Sim,Não,Não
FAM00675,Chapada,Urbana,Não,Não,Não,Não,Não
FAM00676,Estação,Urbana,Sim,Não,Sim,Não,Não
FAM00677,Dist. Industrial Norte,Industrial,Não,Não,Não,Não,Não
FAM00678,Zona Rural Leste,Rural,Não,Não,Não,Não,Não
FAM00679,Costeira,Urbana,Não,Não,Não,Não,Sim
FAM00680,Tindiquera,Urbana,Não,Não,Não,Não,Não
FAM00681,Carvalho,Urbana,Não,Não,Não,Não,Não
FAM00682,Costeira,Urbana,Não,Não,Sim,Não,Não
FAM00683,Costeira,Urbana,Sim,Não,Sim,Não,Não
FAM00684,Centro,Urbana,Sim,Não,Não,Não,Não
FAM00685,Centro,Urbana,Não,Sim,Não,Não,Não
FAM00686,Cachoeira,Urbana,Sim,Não,Sim,Não,Não
FAM00687,Estação,Urbana,Não,Não,Não,Não,Não
FAM00688,Iguaçu,Urbana,Não,Sim,Não,Sim,Sim
FAM00689,Tindiquera,Urbana,Sim,Não,Sim,Não,Não
FAM00690,Dist. Industrial Norte,Industrial,Não,Não,Não,Não,Sim
FAM00691,Dist. Industrial Norte,Industrial,Não,Não,Não,Não,Não
FAM00692,Cachoeira,Urbana,Sim,Não,Não,Não,Sim
FAM00693,Dist. Industrial Norte,Industrial,Não,Não,Não,Não,Não
FAM00694,Zona Rural Sul,Rural,Não,Não,Não,Não,Não
FAM00695,Dist. Industrial Sul,Industrial,Não,Não,Sim,Não,Não
FAM00696,Chapada,Urbana,Não,Não,Sim,Não,Não
FAM00697,Carvalho,Urbana,Sim,Não,Não,Não,Não
FAM00698,Zona Rural Sul,Rural,Não,Não,Não,Não,Não
FAM00699,Thomaz Coelho,Urbana,Não,Não,Não,Não,Não
FAM00700,Passaúna,Urbana,Sim,Não,Sim,Não,Não
FAM00701,Chapada,Urbana,Não,Não,Não,Não,Não
FAM00702,Zona Rural Sul,Rural,Sim,Não,Não,Não,Não
FAM00703,Zona Rural Norte,Rural,Sim,Não,Sim,Não,Não
FAM00704,Centro,Urbana,Sim,Não,Sim,Não,Não
FAM00705,Costeira,Urbana,Sim,Não,Sim,Não,Não
FAM00706,Iguaçu,Urbana,Não,Não,Não,Não,Não
FAM00707,Dist. Industrial Norte,Industrial,Sim,Não,Sim,Não,Não
FAM00708,São Luís,Urbana,Sim,Não,Sim,Sim,Não
FAM00709,Iguaçu,Urbana,Sim,Não,Sim,Não,Não
FAM00710,Campina da Barra,Urbana,Não,Não,Não,Sim,Não
FAM00711,Dist. Industrial Norte,Industrial,Sim,Não,Não,Não,Sim
FAM00712,Dist. Industrial Norte,Industrial,Não,Não,Não,Sim,Não
FAM00713,Zona Rural Sul,Rural,Não,Não,Sim,Não,Não
FAM00714,Boqueirão,Urbana,Não,Não,Não,Sim,Não
FAM00715,Boqueirão,Urbana,Não,Não,Não,Não,Não
FAM00716,Centro,Urbana,Sim,Não,Não,Não,Não
FAM00717,Centro,Urbana,Sim,Não,Sim,Não,Não
FAM00718,Cachoeira,Urbana,Não,Não,Não,Sim,Não
FAM00719,Iguaçu,Urbana,Sim,Não,Sim,Não,Não
FAM00720,Tindiquera,Urbana,Não,Não,Não,Não,Não
FAM00721,Campina da Barra,Urbana,Não,Não,Sim,Não,Não
FAM00722,Zona Rural Leste,Rural,Não,Não,Não,Não,Não
FAM00723,Zona Rural Norte,Rural,Não,Não,Não,Sim,Não
FAM00724,São Luís,Urbana,Sim,Não,Sim,Não,Não
FAM00725,Zona Rural Leste,Rural,Sim,Não,Sim,Não,Não
FAM00726,Zona Rural Leste,Rural,Não,Não,Não,Não,Não
FAM00727,Carvalho,Urbana,Não,Não,Não,Não,Não
FAM00728,Iguaçu,Urbana,Sim,Sim,Sim,Não,Não
FAM00729,Centro,Urbana,Não,Não,Não,Sim,Não
FAM00730,Dist. Industrial Sul,Industrial,Não,Não,Não,Não,Não
FAM00731,Cachoeira,Urbana,Não,Não,Não,Não,Não
FAM00732,Chapada,Urbana,Sim,Não,Não,Não,Não
FAM00733,Zona Rural Sul,Rural,Sim,Não,Sim,Não,Não
FAM00734,Costeira,Urbana,Não,Não,Sim,Não,Não
FAM00735,Estação,Urbana,Não,Não,Não,Não,Não
FAM00736,Chapada,Urbana,Sim,Não,Sim,Não,Não
FAM00737,Boqueirão,Urbana,Sim,Não,Sim,Não,Não
FAM00738,Campina da Barra,Urbana,Sim,Não,Sim,Não,Não
FAM00739,Fazenda Velha,Urbana,Sim,Não,Sim,Não,Não
FAM00740,Fazenda Velha,Urbana,Sim,Não,Sim,Sim,Não
FAM00741,Carvalho,Urbana,Sim,Não,Não,Sim,Não
FAM00742,Zona Rural Norte,Rural,Sim,Não,Não,Sim,Não
FAM00743,Fazenda Velha,Urbana,Não,Não,Não,Não,Não
FAM00744,Dist. Industrial Norte,Industrial,Não,Não,Sim,Não,Não
FAM00745,Iguaçu,Urbana,Não,Não,Sim,Não,Não
FAM00746,Zona Rural Sul,Rural,Sim,Não,Sim,Não,Não
FAM00747,Dist. Industrial Sul,Industrial,Sim,Não,Não,Não,Não
FAM00748,São Luís,Urbana,Não,Não,Sim,Não,Não
FAM00749,Cachoeira,Urbana,Não,Não,Não,Não,Não
FAM00750,Iguaçu,Urbana,Não,Não,Sim,Sim,Não
FAM00751,Iguaçu,Urbana,Não,Não,Não,Não,Não
FAM00752,Zona Rural Leste,Rural,Sim,Não,Sim,Não,Não
FAM00753,Thomaz Coelho,Urbana,Não,Não,Sim,Não,Não
FAM00754,Passaúna,Urbana,Sim,Não,Não,Não,Não
FAM00755,Zona Rural Leste,Rural,Sim,Não,Não,Não,Não
FAM00756,Carvalho,Urbana,Não,Não,Sim,Não,Não
FAM00757,Passaúna,Urbana,Não,Não,Não,Não,Não
FAM00758,Thomaz Coelho,Urbana,Não,Não,Não,Não,Não
FAM00759,Costeira,Urbana,Sim,Não,Sim,Não,Não
FAM00760,Fazenda Velha,Urbana,Não,Não,Não,Não,Não
FAM00761,Dist. Industrial Sul,Industrial,Não,Não,Não,Não,Não
FAM00762,Chapada,Urbana,Não,Não,Não,Não,Não
FAM00763,Dist. Industrial Sul,Industrial,Sim,Sim,Não,Não,Não
FAM00764,Costeira,Urbana,Não,Não,Não,Não,Não
FAM00765,São Luís,Urbana,Sim,Não,Não,Não,Não
FAM00766,Zona Rural Sul,Rural,Não,Não,Não,Não,Não
FAM00767,Cachoeira,Urbana,Não,Não,Não,Não,Não
FAM00768,Dist. Industrial Norte,Industrial,Sim,Não,Sim,Não,Não
FAM00769,Campina da Barra,Urbana,Sim,Não,Sim,Não,Não
FAM00770,Zona Rural Leste,Rural,Não,Não,Sim,Não,Não
FAM00771,Estação,Urbana,Sim,Não,Sim,Não,Sim
FAM00772,Tindiquera,Urbana,Não,Não,Não,Não,Não
FAM00773,Costeira,Urbana,Não,Não,Não,Não,Não
FAM00774,São Luís,Urbana,Sim,Não,Sim,Não,Não
FAM00775,São Luís,Urbana,Não,Não,Não,Não,Não
FAM00776,Campina da Barra,Urbana,Não,Não,Não,Sim,Não
FAM00777,Zona Rural Leste,Rural,Sim,Não,Sim,Sim,Não
FAM00778,Zona Rural Sul,Rural,Não,Não,Não,Não,Não
FAM00779,Cachoeira,Urbana,Sim,Não,Sim,Não,Não
FAM00780,Campina da Barra,Urbana,Não,Não,Sim,Sim,Não
FAM00781,Zona Rural Norte,Rural,Não,Não,Não,Não,Não
FAM00782,Boqueirão,Urbana,Não,Não,Não,Não,Não
FAM00783,Dist. Industrial Norte,Industrial,Sim,Não,Sim,Não,Não
FAM00784,Boqueirão,Urbana,Não,Não,Sim,Não,Não
FAM00785,Iguaçu,Urbana,Não,Não,Não,Não,Não
FAM00786,Zona Rural Norte,Rural,Não,Não,Não,Não,Não
FAM00787,Zona Rural Leste,Rural,Não,Não,Sim,Não,Não
FAM00788,Tindiquera,Urbana,Não,Não,Não,Não,Não
FAM00789,São Luís,Urbana,Sim,Não,Não,Não,Não
FAM00790,Thomaz Coelho,Urbana,Não,Não,Sim,Não,Não
FAM00791,Zona Rural Sul,Rural,Não,Não,Não,Não,Não
FAM00792,Boqueirão,Urbana,Sim,Não,Não,Não,Não
FAM00793,Zona Rural Norte,Rural,Sim,Não,Não,Não,Não
FAM00794,Zona Rural Norte,Rural,Sim,Não,Não,Não,Não
FAM00795,Iguaçu,Urbana,Não,Não,Não,Sim,Não
FAM00796,Dist. Industrial Sul,Industrial,Não,Não,Não,Sim,Não
FAM00797,Thomaz Coelho,Urbana,Sim,Não,Sim,Não,Sim
FAM00798,Zona Rural Sul,Rural,Sim,Não,Não,Não,Sim
FAM00799,Boqueirão,Urbana,Não,Não,Sim,Não,Não
FAM00800,Zona Rural Norte,Rural,Sim,Não,Não,Não,Não
FAM00801,Iguaçu,Urbana,Não,Não,Não,Não,Não
